date,client_id,itme_id,count,price_per_item,total_cost
2023-12-22,74,35,324.25,351.04,18920.05
2023-10-07,93,43,20.79,274.71,13052.45
2023-02-01,55,2,460.5,476.79,3877.18
2023-07-12,37,13,156.66,92.16,10237.24
2023-05-03,64,59,330.46,375.99,10747.92
2023-05-15,77,40,352.45,282.74,1401.67
2023-03-29,67,53,400.19,17.59,7757.35
2023-05-28,94,13,314.39,307.03,147.93
2023-01-08,39,46,334.56,499.99,8357.51
2023-12-26,13,13,286.67,228.02,4863.99
2023-04-17,6,65,175.26,411.0,2874.0
2023-03-27,24,84,164.61,61.37,1752.74
2023-09-15,51,76,415.05,374.19,6372.5
2023-05-20,86,40,474.61,428.15,3332.25
2023-08-21,21,19,239.76,54.69,20333.27
2023-10-05,58,28,212.01,373.01,973.95
2023-10-22,94,36,234.2,364.68,33436.57
2023-09-28,61,71,10.02,373.08,11581.64
2023-06-01,22,3,444.47,157.75,14816.24
2023-03-14,71,96,496.55,460.82,9032.19
2023-06-25,69,86,100.34,166.79,1215.08
2023-07-04,3,32,334.7,430.7,16620.24
2023-12-03,32,81,343.32,85.47,16882.7
2023-11-30,52,94,119.65,458.64,9520.44
2023-05-21,73,24,250.48,260.67,3499.91
2023-03-30,99,21,58.77,260.83,3195.79
2023-12-10,26,89,482.35,444.47,13862.25
2023-02-15,37,1,191.02,497.51,23169.19
2023-10-11,79,41,425.27,182.83,16378.53
2023-12-01,31,4,154.52,261.1,6437.97
2023-07-19,68,42,436.23,158.95,13784.24
2023-01-26,28,5,51.48,297.57,25128.37
2023-11-20,22,69,203.63,190.33,927.8
2023-09-10,33,18,486.92,59.75,1406.26
2023-06-01,63,14,49.15,238.94,5434.55
2023-08-10,79,12,390.22,75.94,18799.05
2023-03-30,85,94,397.18,76.4,17066.94
2023-09-02,9,85,253.35,150.54,402.99
2023-06-21,74,1,36.07,422.61,8420.36
2023-06-29,53,58,103.67,329.4,3751.2
2023-07-10,64,89,183.33,418.95,9273.11
2023-11-24,84,41,282.71,411.0,323.08
2023-01-13,47,24,151.23,43.75,1394.18
2023-10-12,8,10,246.34,100.55,5650.59
2023-05-18,27,80,277.46,102.23,6761.32
2023-03-19,45,12,364.84,125.55,27484.96
2023-11-23,88,75,376.43,129.72,7447.58
2023-06-29,10,56,470.31,461.55,1599.22
2023-10-29,47,91,343.91,366.14,7493.68
2023-04-13,75,83,489.45,144.35,27439.57
2023-12-27,99,85,349.26,310.05,13138.09
2023-03-09,70,43,32.94,415.75,28599.0
2023-08-27,59,83,403.45,71.89,10296.81
2023-03-14,100,28,43.72,347.18,11452.8
2023-07-03,88,87,168.75,395.99,14143.41
2023-11-20,18,46,322.66,208.48,35924.99
2023-02-17,45,91,420.25,65.39,5493.94
2023-02-10,18,87,317.98,476.43,4024.14
2023-01-01,100,84,254.91,470.64,2572.09
2023-03-25,71,34,297.52,73.89,13317.24
2023-01-04,56,45,355.44,183.79,6933.0
2023-08-27,55,17,98.03,198.15,3711.17
2023-11-05,10,56,478.47,229.7,1692.67
2023-07-26,82,25,53.01,441.05,20797.16
2023-06-22,52,17,337.99,285.03,8517.65
2023-03-07,48,11,342.33,251.19,1127.33
2023-01-02,26,29,19.73,250.81,11235.32
2023-12-27,85,95,298.66,493.47,4832.62
2023-01-09,13,52,219.98,52.69,19042.2
2023-05-09,28,48,292.42,332.83,6177.81
2023-04-11,18,72,258.47,455.04,14477.76
2023-10-21,63,96,390.7,400.1,8110.35
2023-11-11,22,44,430.69,45.83,30831.32
2023-07-02,84,6,33.41,388.82,6546.73
2023-11-08,28,21,226.18,301.35,8166.41
2023-04-19,9,100,472.52,323.56,5625.83
2023-08-12,20,20,373.56,26.3,4225.12
2023-07-26,31,59,440.61,216.06,5780.85
2023-05-26,67,79,474.95,418.21,3358.87
2023-08-09,49,56,439.39,410.6,14285.95
2023-08-31,4,54,87.23,76.39,1686.28
2023-08-20,84,55,330.7,346.54,11764.5
2023-03-12,10,71,302.21,227.41,12826.26
2023-04-24,10,93,77.63,218.36,36045.36
2023-07-31,38,87,157.23,465.74,5612.13
2023-02-02,79,9,487.14,66.47,21530.32
2023-05-13,73,79,402.11,178.16,8262.46
2023-07-21,96,26,399.39,375.34,10562.94
2023-10-11,85,53,325.84,12.98,31164.96
2023-07-19,13,79,239.95,74.15,2096.1
2023-06-22,88,35,14.62,359.12,5749.85
2023-05-29,94,83,481.55,165.48,37915.92
2023-08-24,32,30,411.13,221.32,387.27
2023-08-15,79,68,497.39,125.98,42600.34
2023-02-06,46,26,478.4,167.62,3936.23
2023-04-19,51,52,469.5,387.33,3984.56
2023-05-28,36,85,92.49,244.29,7813.43
2023-04-18,36,41,271.51,83.09,18321.83
2023-08-07,60,52,146.4,55.63,4620.9
2023-06-11,96,35,23.01,396.05,9314.66
2023-04-26,78,61,303.28,104.38,10385.82
2023-01-02,10,73,104.91,298.7,4424.16
2023-06-10,88,24,135.23,212.96,12456.71
2023-03-27,84,54,37.94,313.55,14825.62
2023-12-13,74,14,258.13,109.88,1579.19
2023-06-21,53,31,339.35,178.38,32662.89
2023-12-19,40,98,417.39,51.41,7354.88
2023-10-16,23,68,57.4,72.37,3726.5
2023-10-02,51,15,279.34,136.44,10434.76
2023-03-24,80,56,391.95,387.17,264.24
2023-09-16,71,33,397.4,309.58,16287.45
2023-10-07,18,74,106.95,367.86,865.1
2023-07-29,21,8,327.64,21.17,5615.18
2023-10-18,87,29,16.2,313.5,27928.74
2023-10-14,69,2,353.86,295.71,30998.69
2023-05-02,66,12,302.32,273.45,28160.61
2023-11-27,90,83,389.58,261.26,8346.18
2023-02-20,75,21,405.21,323.78,1065.54
2023-03-08,86,69,265.49,79.56,33793.41
2023-08-18,93,77,48.42,155.81,2980.04
2023-04-16,88,22,206.99,452.47,13502.01
2023-05-29,71,12,385.64,248.96,16122.27
2023-02-14,48,43,387.25,446.25,14034.75
2023-07-22,42,34,22.51,90.41,4329.91
2023-06-13,52,58,215.95,281.68,3965.34
2023-12-19,52,45,71.81,97.56,17808.89
2023-11-26,81,51,306.3,391.97,8756.55
2023-06-22,27,91,450.69,369.51,762.03
2023-03-01,98,18,485.99,434.28,34306.95
2023-05-07,57,98,189.9,210.78,14603.35
2023-05-18,21,73,496.12,486.61,28607.82
2023-12-04,55,6,230.85,61.46,10363.3
2023-02-03,76,89,285.87,87.94,1161.71
2023-12-04,44,41,460.13,31.28,29313.41
2023-05-04,63,21,71.47,129.74,11420.42
2023-06-08,72,55,254.97,294.77,5042.83
2023-02-19,34,31,491.48,387.65,18758.52
2023-10-22,52,17,251.95,267.42,23744.77
2023-04-20,26,79,406.62,423.44,12921.0
2023-01-15,9,85,141.22,435.56,3699.83
2023-05-25,60,49,74.58,17.82,9911.65
2023-11-24,88,70,115.31,343.36,15082.01
2023-12-26,76,14,135.82,57.15,422.15
2023-08-12,38,18,442.82,132.13,6489.12
2023-12-11,54,19,416.55,59.69,20394.78
2023-03-11,47,64,496.64,410.66,29359.68
2023-11-05,57,33,455.26,159.19,32861.11
2023-01-03,39,66,322.56,215.66,5737.89
2023-11-09,57,87,200.16,58.96,14179.58
2023-11-17,7,18,280.15,383.16,15603.22
2023-06-01,61,70,447.54,164.91,9888.84
2023-06-14,18,83,411.41,45.74,4895.03
2023-08-23,64,15,342.52,251.77,36499.84
2023-12-28,58,28,419.11,258.54,851.3
2023-11-03,1,77,454.92,84.97,5377.76
2023-11-05,56,22,227.22,436.11,11343.32
2023-12-25,15,59,296.64,138.3,456.28
2023-09-28,52,27,209.75,121.77,15575.35
2023-09-01,85,41,317.6,106.06,38197.91
2023-08-20,7,68,297.76,243.89,43744.46
2023-06-08,28,51,170.62,465.26,13874.27
2023-05-23,96,76,251.79,335.62,2384.78
2023-10-28,75,18,255.0,277.59,886.9
2023-01-21,12,37,193.46,431.61,6927.02
2023-06-16,90,6,110.61,226.31,19918.78
2023-01-26,4,79,66.77,109.05,6459.48
2023-02-18,78,70,491.08,43.17,46217.51
2023-11-12,88,79,323.86,107.84,10647.98
2023-03-16,71,72,435.16,21.22,10777.97
2023-08-09,45,65,378.95,314.81,8236.63
2023-01-04,24,88,410.94,411.48,9903.21
2023-07-24,77,79,116.16,29.53,22331.42
2023-12-04,75,68,404.71,60.27,1117.88
2023-09-04,8,38,381.22,87.04,3618.07
2023-02-07,37,76,180.99,253.32,31240.9
2023-08-29,31,79,186.49,87.03,13210.3
2023-04-15,25,33,489.11,67.9,17014.12
2023-08-31,6,4,273.62,57.59,2768.11
2023-04-19,89,23,187.81,357.61,15340.68
2023-10-03,89,51,66.51,237.95,2804.93
2023-06-17,9,82,322.18,183.64,27473.05
2023-09-27,68,69,303.58,74.81,38334.12
2023-11-04,66,81,269.69,465.43,564.47
2023-06-02,75,17,284.89,382.48,4275.81
2023-04-23,30,19,116.35,477.02,36617.16
2023-10-02,81,32,334.75,317.89,5938.41
2023-04-12,89,83,484.72,473.97,7236.02
2023-07-27,57,60,428.4,38.55,25525.46
2023-10-11,57,5,290.46,87.47,2783.74
2023-10-02,32,89,463.41,244.23,32870.07
2023-03-22,76,86,131.54,105.85,5205.74
2023-04-29,48,92,246.42,73.18,16859.1
2023-08-23,91,4,365.6,42.17,2270.09
2023-06-04,43,57,341.26,472.13,22618.47
2023-07-11,26,89,33.89,306.8,13700.6
2023-07-23,26,87,235.35,79.75,3196.27
2023-01-05,97,46,20.81,68.7,2724.44
2023-06-03,100,92,326.34,412.42,14709.87
2023-01-07,92,23,154.82,157.61,7211.53
2023-05-05,51,64,220.15,97.73,13945.13
2023-01-27,34,53,380.1,331.86,25016.76
2023-10-29,5,43,391.91,56.27,4813.31
2023-04-16,75,67,103.32,208.78,5127.19
2023-02-20,51,13,46.07,214.34,31597.3
2023-03-08,39,15,456.52,102.96,7021.83
2023-06-15,63,40,342.83,427.58,15051.92
2023-04-11,1,99,165.01,156.0,5597.48
2023-08-31,54,100,197.03,306.98,27353.09
2023-03-28,95,30,13.9,276.66,1213.61
2023-10-30,53,5,333.65,224.7,21208.11
2023-03-14,99,87,39.49,447.05,5649.35
2023-05-04,1,58,185.63,176.61,35049.63
2023-03-19,87,71,49.12,476.93,20212.03
2023-10-08,71,20,157.01,106.36,2744.08
2023-04-30,43,69,261.95,273.97,287.81
2023-08-02,23,56,479.25,410.84,15295.24
2023-06-23,62,4,379.78,480.73,44192.34
2023-01-31,24,5,483.91,149.43,15562.58
2023-01-12,3,68,463.47,499.92,8950.58
2023-06-27,98,81,426.09,61.85,11815.49
2023-06-08,98,89,477.2,32.69,1770.22
2023-02-09,74,99,191.7,279.15,22077.44
2023-08-12,89,70,344.56,257.68,11927.2
2023-06-28,44,28,28.47,37.85,3606.48
2023-07-29,24,29,328.88,39.78,3972.18
2023-01-22,66,41,483.27,441.98,39021.95
2023-02-09,25,12,113.54,259.49,38636.03
2023-06-02,85,2,301.22,219.49,3072.12
2023-08-14,70,30,250.47,202.94,2097.13
2023-01-18,82,77,305.61,107.63,7607.11
2023-12-04,79,88,363.88,266.11,2644.82
2023-01-24,54,53,446.28,421.57,30477.52
2023-12-22,32,64,196.13,159.23,4908.55
2023-06-15,35,67,11.79,298.85,31556.47
2023-06-11,94,15,196.17,77.72,7858.14
2023-12-19,6,64,217.63,15.43,3862.63
2023-07-24,55,13,478.92,367.64,21490.25
2023-06-16,16,58,290.91,211.54,4109.67
2023-08-25,64,53,19.97,437.42,22045.27
2023-06-10,99,56,54.71,143.51,832.31
2023-08-26,31,34,407.18,263.33,13079.45
2023-12-21,29,65,170.59,414.09,637.37
2023-01-28,65,33,153.09,175.44,136.14
2023-07-11,59,18,95.89,344.5,23886.02
2023-07-30,13,31,311.28,469.11,704.01
2023-10-30,5,61,251.53,354.94,34505.4
2023-10-17,56,43,74.4,182.08,3690.37
2023-11-02,61,86,248.9,126.61,11872.18
2023-08-22,28,97,90.56,306.97,17554.91
2023-03-31,26,93,30.09,260.99,1981.44
2023-11-28,8,59,309.23,169.25,31541.43
2023-06-04,94,90,379.1,99.2,476.99
2023-11-08,7,86,105.33,121.15,8925.63
2023-07-13,3,90,448.96,213.96,16061.01
2023-04-29,87,8,18.06,446.46,20674.15
2023-09-21,92,50,460.05,151.99,360.41
2023-12-24,26,4,119.53,287.96,30099.11
2023-01-08,49,59,225.29,413.08,4745.47
2023-12-10,98,21,23.15,97.86,31211.47
2023-09-07,42,34,261.51,97.14,25728.03
2023-09-23,86,91,288.72,178.92,14523.48
2023-12-21,63,87,38.48,432.08,3231.37
2023-07-22,75,5,129.45,298.54,5776.65
2023-05-12,38,45,226.77,478.37,17372.1
2023-04-18,80,40,98.5,425.11,17946.93
2023-02-05,100,50,40.95,199.14,427.25
2023-07-28,37,70,395.78,102.3,755.12
2023-01-05,37,7,333.14,277.14,4503.88
2023-01-30,30,85,476.55,110.73,19910.21
2023-05-16,43,36,238.33,166.51,9456.73
2023-12-07,30,38,161.75,339.15,12068.59
2023-05-07,74,25,51.33,472.32,3956.08
2023-07-08,32,30,250.41,188.82,2931.85
2023-05-25,25,27,315.32,126.79,2074.59
2023-08-03,79,59,340.07,380.2,946.77
2023-05-23,55,57,67.19,348.67,4192.85
2023-09-20,27,35,234.67,394.02,5349.01
2023-06-13,76,87,47.98,401.59,13412.03
2023-03-09,66,22,455.53,295.41,2322.87
2023-08-02,22,74,350.95,164.92,39803.39
2023-12-21,68,22,352.9,293.9,1372.78
2023-07-14,6,85,131.45,259.17,792.34
2023-02-21,62,30,387.68,452.71,3751.64
2023-01-28,80,48,31.93,490.33,21527.78
2023-06-07,37,59,206.47,399.36,4284.89
2023-09-03,4,8,116.04,43.79,6810.32
2023-08-28,66,39,97.29,232.56,64.34
2023-05-04,55,57,221.4,129.54,40.65
2023-07-01,52,25,497.45,30.67,30027.79
2023-07-30,91,72,250.05,193.94,16825.15
2023-02-24,96,95,211.66,495.43,967.11
2023-12-06,4,57,52.28,463.16,20740.03
2023-06-26,92,37,391.43,186.81,2649.57
2023-06-30,77,50,102.22,251.68,8259.03
2023-11-24,19,95,332.82,180.2,321.17
2023-07-26,20,39,138.31,121.09,5823.76
2023-04-11,70,25,49.89,347.47,4613.24
2023-02-09,26,29,125.51,172.68,3134.71
2023-11-19,80,25,301.67,454.83,1376.69
2023-12-01,68,81,278.16,56.84,3452.81
2023-02-23,60,32,54.8,32.56,32099.4
2023-07-08,41,6,143.37,264.05,6597.61
2023-12-26,9,8,394.74,288.62,43037.88
2023-09-27,84,55,278.15,155.61,811.19
2023-02-17,44,77,476.23,394.39,5333.95
2023-06-17,94,73,266.26,396.29,7242.29
2023-12-15,13,1,372.6,220.93,28710.23
2023-12-27,27,97,58.65,284.07,5774.58
2023-03-11,7,65,45.59,341.39,12272.75
2023-11-16,73,22,429.43,222.06,2140.31
2023-06-20,77,91,116.63,275.56,247.83
2023-05-12,100,24,331.81,118.68,8512.85
2023-12-12,40,4,233.2,184.08,20983.81
2023-04-27,45,19,20.95,183.22,11858.48
2023-03-26,1,35,194.11,402.95,19345.75
2023-02-03,91,14,168.29,175.96,1372.64
2023-08-05,55,22,430.93,487.16,32541.12
2023-07-21,21,45,441.35,44.46,12943.5
2023-10-06,51,8,93.4,289.62,908.99
2023-05-06,60,18,82.37,118.44,23174.44
2023-05-27,40,90,325.95,336.28,1833.09
2023-01-30,27,31,57.95,198.56,1333.17
2023-06-30,77,51,57.03,385.76,9009.02
2023-11-06,76,35,282.21,499.93,451.51
2023-12-07,44,32,222.03,427.69,28179.58
2023-05-01,28,82,100.97,481.05,28130.36
2023-11-28,17,57,32.38,21.15,10721.53
2023-07-11,88,95,368.14,202.9,7663.17
2023-06-28,12,31,77.34,452.97,3586.47
2023-08-04,32,5,100.23,81.38,10353.98
2023-04-16,8,54,201.72,438.01,1620.54
2023-04-24,70,46,149.25,228.08,18670.71
2023-09-25,38,22,138.77,213.26,4955.77
2023-06-05,14,15,422.33,359.82,7578.23
2023-08-08,57,68,326.62,425.86,8991.34
2023-08-18,83,96,129.53,418.41,1640.17
2023-01-22,15,33,365.28,221.0,553.33
2023-03-25,89,65,155.93,226.06,3843.81
2023-05-02,23,85,307.51,344.91,1705.54
2023-07-28,29,77,234.06,73.39,1826.33
2023-04-28,32,61,100.03,334.15,6134.02
2023-05-24,21,83,110.26,76.74,22773.57
2023-02-16,76,56,109.12,192.42,1405.11
2023-09-03,58,92,196.8,79.21,1186.57
2023-07-06,30,84,150.32,476.46,40635.37
2023-02-15,48,91,260.96,126.98,7113.67
2023-02-05,92,42,495.63,202.84,19678.49
2023-01-04,13,48,473.25,88.36,13950.32
2023-10-18,57,13,444.3,407.29,495.39
2023-03-28,21,76,94.82,462.51,318.88
2023-08-28,8,98,164.05,347.84,20029.78
2023-11-12,87,51,29.03,112.93,13263.72
2023-12-15,80,83,215.07,109.6,10258.54
2023-03-01,45,46,84.72,496.68,17090.36
2023-04-28,47,42,99.56,405.89,8024.8
2023-01-14,12,85,363.8,267.53,21271.17
2023-09-26,67,94,309.63,147.48,33914.72
2023-07-16,88,72,451.7,211.7,1831.63
2023-08-23,90,17,352.56,22.25,18393.36
2023-02-01,8,99,50.61,190.32,655.41
2023-01-15,55,6,401.97,48.12,32558.46
2023-04-26,45,59,190.68,349.91,474.91
2023-11-11,66,65,416.59,454.17,12824.68
2023-06-30,9,64,128.34,440.1,6310.42
2023-07-19,66,31,455.81,69.25,5961.57
2023-08-07,16,92,169.61,28.64,2268.8
2023-02-14,53,80,292.47,180.65,628.32
2023-04-17,67,27,355.7,141.09,3492.16
2023-03-13,87,26,463.76,481.09,1836.08
2023-05-30,14,96,194.25,280.87,35373.17
2023-07-05,57,70,115.41,344.72,13609.87
2023-07-30,49,40,223.8,13.98,5494.48
2023-10-30,29,72,426.44,477.8,41059.17
2023-01-14,15,48,281.66,277.89,1691.54
2023-05-17,33,62,406.24,26.0,6182.11
2023-02-08,80,99,188.01,392.35,24619.62
2023-04-12,1,5,397.82,464.24,18067.53
2023-08-16,92,46,470.35,158.89,301.48
2023-08-07,32,41,224.73,224.73,14231.88
2023-02-11,19,97,394.24,410.57,16319.37
2023-02-09,53,92,41.98,445.99,6827.49
2023-12-11,81,97,70.89,18.5,42514.52
2023-08-04,86,17,369.65,229.67,3528.65
2023-05-07,91,86,425.26,255.35,11276.69
2023-09-12,71,81,158.58,416.9,11677.76
2023-01-15,93,94,30.88,368.75,3743.24
2023-07-14,87,3,287.77,294.15,27044.49
2023-05-05,61,14,486.58,316.19,9267.71
2023-12-19,99,27,204.49,195.95,19269.01
2023-04-04,22,90,318.19,29.54,636.9
2023-06-27,41,67,412.81,394.02,19331.43
2023-10-22,98,60,195.9,31.78,15937.66
2023-12-13,78,79,387.11,398.04,407.59
2023-12-30,36,35,268.02,226.59,29031.57
2023-01-27,29,23,43.57,446.98,19824.71
2023-06-05,6,44,344.8,473.42,11674.23
2023-10-29,39,75,336.77,109.69,9405.92
2023-09-28,15,23,67.84,267.35,17155.8
2023-06-20,39,3,345.27,72.35,2426.78
2023-03-25,25,56,59.37,416.99,4152.08
2023-09-06,3,68,469.75,31.04,2512.32
2023-03-30,64,25,339.58,450.31,12330.86
2023-05-08,57,58,138.65,12.67,16691.47
2023-05-12,16,1,475.57,415.93,34101.17
2023-07-29,87,90,183.48,143.1,2382.55
2023-07-06,42,98,19.71,24.32,1260.8
2023-12-22,75,52,205.77,405.34,4067.0
2023-07-01,4,15,396.49,50.38,23756.34
2023-01-21,79,19,483.25,317.38,46757.82
2023-11-22,47,23,380.65,458.2,19472.41
2023-08-28,17,75,68.26,28.8,21186.83
2023-02-14,5,57,195.59,405.16,17474.88
2023-04-16,58,50,411.48,75.86,2722.74
2023-04-28,52,66,475.4,433.99,17412.97
2023-05-29,17,57,381.57,224.52,2264.56
2023-04-20,99,95,323.01,362.91,10663.27
2023-06-04,92,42,81.73,329.19,19839.38
2023-04-24,55,64,344.38,134.02,10456.96
2023-10-17,89,32,108.02,288.4,676.46
2023-04-18,36,79,442.59,443.86,1733.49
2023-08-19,86,4,48.81,109.75,16044.32
2023-01-09,9,46,97.55,389.95,30369.06
2023-07-18,1,97,174.0,438.77,6815.78
2023-07-25,49,77,465.16,60.61,1514.27
2023-01-21,10,93,58.23,145.57,10696.98
2023-08-29,33,5,303.55,338.91,18325.56
2023-05-01,24,80,294.99,446.0,22666.96
2023-12-28,4,17,166.82,153.5,37645.16
2023-08-27,27,43,244.18,322.99,2109.7
2023-06-15,39,94,16.84,308.74,4725.63
2023-06-16,52,82,71.65,288.39,5605.88
2023-05-23,55,100,278.86,71.79,1764.16
2023-10-15,35,5,33.1,285.83,94.23
2023-04-21,39,1,312.7,410.89,19557.66
2023-07-23,18,63,414.57,163.46,20665.7
2023-02-27,50,71,497.93,421.35,3130.88
2023-08-06,72,25,297.37,152.38,1100.28
2023-02-05,75,35,386.01,72.5,2334.06
2023-11-17,34,55,387.36,49.64,15313.15
2023-02-05,20,43,439.66,166.54,17921.08
2023-03-31,4,48,264.51,252.36,59.73
2023-02-01,11,45,335.96,23.78,7238.06
2023-10-29,26,61,261.47,205.5,670.49
2023-08-04,91,86,362.6,331.52,19056.26
2023-01-14,29,93,289.53,62.64,768.34
2023-11-15,28,86,464.53,440.46,24192.89
2023-08-06,43,55,271.47,411.02,964.98
2023-06-06,47,20,436.23,247.41,6466.37
2023-03-08,54,93,132.49,169.08,11188.84
2023-08-09,38,62,246.59,133.72,6712.99
2023-01-23,23,21,470.13,495.56,32882.72
2023-09-21,47,83,478.18,238.15,27388.1
2023-02-07,36,86,48.7,74.28,33714.89
2023-12-09,31,26,309.42,347.3,3978.87
2023-11-24,99,41,243.58,427.51,1740.98
2023-07-05,14,89,118.54,429.42,12552.53
2023-06-09,54,37,240.75,37.65,3617.18
2023-02-03,23,1,216.46,13.3,2607.62
2023-05-25,18,97,209.36,467.61,9087.43
2023-01-16,34,76,439.55,364.17,3592.1
2023-01-18,7,66,273.34,386.06,38718.73
2023-12-07,19,92,313.34,348.57,9929.49
2023-07-12,86,49,290.19,147.38,863.09
2023-11-28,17,12,237.26,22.92,18620.3
2023-07-24,3,87,139.57,363.22,4808.44
2023-08-15,43,71,68.38,187.19,151.01
2023-08-24,57,43,185.72,14.73,138.12
2023-02-25,1,92,338.85,426.91,1060.68
2023-11-19,28,27,70.4,47.48,11790.84
2023-10-24,19,76,188.56,273.5,4818.58
2023-10-11,84,53,52.92,233.02,35465.27
2023-09-07,86,62,156.9,374.34,3896.49
2023-01-25,58,40,262.46,217.27,33598.74
2023-10-01,5,50,403.8,477.5,5205.39
2023-04-06,44,81,374.26,244.8,859.91
2023-01-06,62,94,421.38,452.48,7993.2
2023-04-15,60,66,300.39,341.73,17202.57
2023-10-25,39,96,228.76,339.79,20895.23
2023-08-04,11,3,108.08,19.87,3277.93
2023-06-07,68,88,21.37,347.81,58.69
2023-10-12,29,73,490.56,231.15,36232.67
2023-06-14,17,20,127.48,406.15,3917.34
2023-01-22,56,63,40.59,440.28,4170.25
2023-01-31,55,8,149.86,160.26,17854.76
2023-03-09,38,56,108.88,263.52,27553.54
2023-03-21,81,41,163.21,375.38,9121.87
2023-11-18,59,18,309.11,409.93,3749.72
2023-07-25,86,37,450.32,402.14,30460.99
2023-06-04,73,12,145.31,41.25,39858.41
2023-02-19,64,13,202.14,386.52,33173.51
2023-07-27,88,25,144.19,262.57,26417.15
2023-09-08,82,51,156.56,67.95,26043.14
2023-09-21,44,16,198.32,225.05,7334.26
2023-11-04,94,96,489.44,34.59,28562.3
2023-12-22,10,35,23.02,63.97,147.63
2023-07-26,63,25,299.22,51.89,12340.3
2023-05-12,12,100,65.48,386.78,2346.3
2023-02-20,94,71,495.57,270.72,18793.59
2023-01-04,41,22,136.12,56.19,7787.77
2023-12-20,8,17,370.62,125.94,10363.76
2023-10-11,84,93,479.13,402.27,41608.42
2023-06-15,25,94,185.57,148.48,41386.96
2023-05-31,92,69,471.18,61.92,3129.6
2023-01-12,15,98,206.81,37.14,6637.82
2023-04-10,40,62,31.06,161.31,90.11
2023-03-18,16,30,113.88,48.1,19501.27
2023-03-17,31,79,319.26,17.75,6078.91
2023-03-17,36,89,24.31,149.6,15722.6
2023-11-30,31,12,133.67,294.44,10914.62
2023-04-01,95,80,433.31,494.2,5614.04
2023-09-22,18,90,53.6,408.6,32025.95
2023-08-25,32,99,40.05,484.41,25007.4
2023-07-30,26,86,339.17,387.46,9120.48
2023-07-14,13,93,244.7,249.86,10063.08
2023-10-28,41,98,436.71,167.82,5974.08
2023-06-08,80,67,343.35,153.7,10086.49
2023-03-24,30,52,367.11,73.89,12740.81
2023-01-20,24,49,349.81,336.91,31136.61
2023-07-26,33,9,70.3,379.43,8813.68
2023-06-23,71,58,10.73,314.78,6853.64
2023-10-29,6,89,328.03,221.11,36563.9
2023-05-16,61,56,442.65,450.11,34657.92
2023-02-15,71,64,76.86,249.3,6754.68
2023-12-17,83,28,144.41,409.52,3931.44
2023-09-04,94,49,141.1,170.32,33456.83
2023-10-14,1,46,156.6,203.08,13129.45
2023-08-02,33,65,313.44,357.41,26154.43
2023-12-27,11,99,35.5,367.06,22817.7
2023-03-18,14,58,276.17,161.8,13303.72
2023-07-05,42,42,33.52,246.99,11419.78
2023-06-27,90,82,273.67,217.24,880.78
2023-12-27,12,24,151.05,91.56,2179.31
2023-03-22,94,6,272.98,215.69,13322.11
2023-10-10,51,19,253.5,259.96,7865.57
2023-12-28,22,8,79.18,20.07,30924.23
2023-03-06,96,56,390.67,477.33,38402.89
2023-03-10,63,12,14.84,40.02,21667.84
2023-11-07,31,2,234.82,298.63,27605.58
2023-07-18,30,84,172.22,165.8,10734.85
2023-03-11,69,3,128.35,378.62,10727.16
2023-05-14,43,12,308.04,256.64,24320.99
2023-07-15,67,78,141.25,195.83,20836.61
2023-09-01,30,15,59.5,27.5,9592.26
2023-01-16,99,33,398.89,362.49,4026.5
2023-06-18,99,54,493.69,375.04,16494.22
2023-08-09,42,87,83.28,80.66,29860.56
2023-03-25,67,40,336.06,275.99,4505.26
2023-06-13,30,47,281.4,190.62,4481.05
2023-07-09,62,28,44.43,150.41,1937.68
2023-03-06,61,89,147.5,104.95,153.16
2023-10-10,57,90,468.71,483.3,30181.98
2023-08-11,65,56,120.25,188.93,5294.79
2023-04-13,68,90,61.4,130.59,431.82
2023-09-02,58,63,255.62,212.04,1871.18
2023-08-14,92,16,59.67,388.81,7243.78
2023-09-07,36,74,247.26,353.67,58.94
2023-01-23,39,56,311.15,131.74,7956.19
2023-01-26,23,74,325.35,184.53,15324.66
2023-11-15,37,99,383.27,245.71,6002.48
2023-03-01,69,13,395.39,155.28,3137.45
2023-02-11,62,40,340.43,418.88,21082.12
2023-08-14,18,32,466.28,416.3,4687.56
2023-05-01,34,59,333.94,242.33,34505.49
2023-12-29,86,84,160.37,356.5,1813.92
2023-03-05,54,76,364.7,130.57,29167.65
2023-11-10,73,46,492.24,126.6,11369.62
2023-01-06,2,50,268.12,60.66,3941.64
2023-08-02,14,86,272.15,479.97,24293.58
2023-08-03,92,42,177.98,134.87,929.14
2023-08-18,81,5,26.83,308.78,21568.04
2023-12-18,90,77,85.84,445.15,26914.19
2023-07-01,2,39,264.63,117.46,11946.92
2023-01-13,5,37,453.43,449.85,34370.43
2023-11-15,56,59,228.23,426.48,19979.83
2023-11-17,94,94,323.02,443.74,39163.3
2023-07-07,4,57,313.21,337.08,23223.48
2023-07-10,52,76,34.43,458.65,466.95
2023-05-02,59,12,381.31,108.09,13693.22
2023-05-03,77,28,326.79,457.86,10616.95
2023-09-07,42,77,441.83,425.39,2325.67
2023-09-07,38,37,84.6,408.49,27635.08
2023-06-12,85,2,54.57,437.96,28745.93
2023-02-19,94,26,80.04,314.94,18969.59
2023-04-16,76,63,342.57,76.83,9712.49
